X3	9.426990e+14	6.521882e-11
X53	1.225196e+22	8.476283e-04
X1	1.481959e+18	1.025265e-07
X56	4.122658e+09	2.852182e-16
X54	1.420971e+25	9.830712e-01
X2	1.193314e+19	8.255714e-07
X4	8.953847e+10	6.194547e-15
X5	2.427344e+14	1.679311e-11
X7	2.615628e+22	1.809572e-03
X6	7.316335e+17	5.061666e-08
X52	1.300891e+25	8.999962e-01
X20	1.205912e+25	8.342870e-01
X22	8.973940e+14	6.208448e-11
X61	7.504172e+05	5.191618e-20
X19	7.043010e+08	4.872572e-17
X58	6.057366e+03	4.190672e-22
X59	2.032526e+03	1.406164e-22
X80	2.952269e+07	2.042471e-18
X60	1.577645e+06	1.091463e-19
X21	3.261479e+20	2.256392e-05
X62	3.586817e+03	2.481471e-22
X24	1.466436e+07	1.014526e-18
X63	2.754672e+05	1.905767e-20
X23	1.024847e+07	7.090206e-19
X71	3.391146e+03	2.346099e-22
X25	3.797977e+08	2.627558e-17
X26	5.032434e-18	3.481593e-43
X64	1.594123e-09	1.102864e-34
X27	6.004740e-01	4.154264e-26
X28	2.152069e-08	1.488868e-33
X29	7.192010e-01	4.975654e-26
X30	7.820944e-04	5.410770e-29
X31	9.640829e+06	6.669823e-19
X32	1.900552e+07	1.314860e-18
X33	7.120046e+07	4.925867e-18
X34	6.773296e+02	4.685975e-23
X35	2.441707e+02	1.689248e-23
X36	1.291435e-05	8.934543e-31
X40	4.490333e+03	3.106551e-22
X41	3.757110e-10	2.599284e-35
X76	1.585355e-24	1.096797e-49
X77	1.019184e-34	7.051029e-60
X42	4.402423e+10	3.045732e-15
X43	1.974358e+15	1.365922e-10
X74	6.101797e+02	4.221411e-23
X75	1.900631e+03	1.314915e-22
X44	7.590840e+08	5.251577e-17
X45	1.168813e+16	8.086206e-10
X46	2.029562e+04	1.404114e-21
X47	1.820724e+03	1.259633e-22
X48	4.314620e+01	2.984987e-24
X68	8.338759e-01	5.769011e-26
X73	4.982114e+11	3.446780e-14
X78	6.172061e+11	4.270022e-14
X79	9.540536e-68	6.600437e-93
X111	0.000000e+00	0.000000e+00
X8	4.115675e+08	2.847351e-17
X9	1.777935e+04	1.230030e-21
X10	9.688092e+01	6.702521e-24
X57	6.195137e-01	4.285987e-26
X11	5.382047e+13	3.723466e-12
X12	9.518943e+11	6.585499e-14
X13	3.695795e+14	2.556865e-11
X14	1.044043e+12	7.223014e-14
X15	1.029235e+13	7.120565e-13
X16	2.287864e+03	1.582815e-22
X17	7.786584e+13	5.386999e-12
X18	6.474092e+07	4.478976e-18
X70	2.687998e+14	1.859640e-11
X37	5.301333e+07	3.667625e-18
X38	1.656666e-01	1.146132e-26
X39	7.055972e-03	4.881539e-28
X72	1.396668e+12	9.662579e-14
X65	3.493674e+05	2.417031e-20
X66	2.078924e+02	1.438264e-23
X109	2.202062e-01	1.523454e-26
X67	1.799593e-15	1.245014e-40
X110	1.966266e-16	1.360324e-41
X106	7.105671e-16	4.915922e-41
X107	1.060714e-04	7.338349e-30
X108	3.316063e-09	2.294154e-34
X49	2.873804e-06	1.988186e-31
X50	7.055953e-22	4.881526e-47
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
