0.000000 8.390006e-03 8.062149e-03 10.500000 4
0.000010 2.936118e-03 1.702093e-03 17.500000 4
0.000110 2.492064e-04 2.478811e-04 17.500000 4
0.001110 4.963828e-05 3.995506e-05 1.500000 7
0.011110 5.278599e-06 4.661751e-06 2.500000 7
0.111110 3.405441e-07 3.200945e-07 2.500000 7
1.111110 3.945944e-08 3.296231e-08 70.500000 19
11.111110 4.751490e-09 4.404975e-09 70.500000 19
111.111110 3.227552e-10 2.580471e-10 53.500000 2
1111.111110 6.129769e-11 5.744765e-11 72.500000 2
11111.111110 4.480744e-12 3.538438e-12 72.500000 2
111111.111110 2.451768e-12 2.263961e-12 70.500000 19
1111111.111110 1.816068e-14 1.812624e-14 16.500000 4
11111111.111110 1.159719e-14 1.073769e-14 70.500000 19
111111111.111110 1.032225e-16 1.008084e-16 72.500000 2
1111111111.111110 5.113077e-17 4.759945e-17 70.500000 19
11111111111.111111 9.578368e-19 9.578348e-19 0.500000 31
111111111111.111115 2.879099e-20 2.811330e-20 70.500000 19
1111111111111.111084 9.931979e-21 9.439817e-21 70.500000 19
11111111111111.111328 1.994240e-21 1.874065e-21 70.500000 19
111111111111111.109375 5.202680e-22 4.920164e-22 70.500000 19
1111111111111111.125000 2.457143e-23 2.311591e-23 60.500000 32
11111111111111112.000000 3.514672e-24 3.239976e-24 60.500000 32
111111111111111104.000000 1.173609e-24 1.097520e-24 70.500000 19
1111111111111111168.000000 2.789572e-26 2.740871e-26 70.500000 19
11111111111111110656.000000 4.596235e-27 4.229149e-27 70.500000 19
111111111111111114752.000000 1.226059e-28 1.160065e-28 60.500000 32
1111111111111111081984.000000 2.121790e-29 1.952184e-29 60.500000 32
11111111111111111344128.000000 7.761924e-30 7.262531e-30 70.500000 19
111111111111111109246976.000000 1.728724e-31 1.704738e-31 70.500000 19
1111111111111111092469760.000000 3.864492e-32 3.580601e-32 70.500000 19
11111111111111108777213952.000000 3.211669e-34 3.132976e-34 60.500000 32
111111111111111104952008704.000000 6.776763e-35 6.087764e-35 70.500000 19
1111111111111110912081133568.000000 1.004367e-35 9.755594e-36 70.500000 19
11111111111111109670567149568.000000 1.632127e-36 1.493891e-36 70.500000 19
111111111111111105501764517888.000000 4.297476e-37 4.067092e-37 70.500000 19
1111111111111110914280156823552.000000 3.182805e-38 3.113685e-38 70.500000 19
11111111111111109705751521656832.000000 3.221300e-39 3.029379e-39 60.500000 32
111111111111111097057515216568320.000000 8.329894e-40 7.786348e-40 70.500000 19
1111111111111111114690340241539072.000000 8.934776e-42 7.953634e-42 60.500000 32
11111111111111109993981897808543744.000000 2.647523e-42 2.480933e-42 70.500000 19
111111111111111113774877033367601152.000000 1.649970e-43 1.552684e-43 70.500000 19
1111111111111111027068305891418701824.000000 7.025508e-44 6.652459e-44 70.500000 19
11111111111111108499795627838070063104.000000 3.098966e-45 2.834254e-45 60.500000 32
111111111111111089720322761250345844736.000000 9.450229e-46 8.822663e-46 70.500000 19
1111111111111110859424295749546296737792.000000 2.433131e-47 2.273392e-47 70.500000 19
11111111111111107687548592784491086348288.000000 2.704288e-48 2.621222e-48 70.500000 19
