Type	Std	Rate
R1	0.000000e+00	0.000000e+00	0.000000e+00	4.329932e-111	0.000000e+00	0.000000e+00	2.362421e-121	5.333602e-123	1.351353e-124	1.937757e-124	4.763751e-123	2.090320e-121	8.722607e-120	1.151905e-118	1.005775e-117	7.459099e-117	6.796309e-116	8.697272e-115	1.378667e-113	2.283774e-112	3.623746e-111	5.288938e-110	6.973871e-109	8.413338e-108	9.634675e-107	1.091303e-105	1.228274e-104	1.250899e-103	9.654349e-103	5.021976e-102	1.864720e-101	5.729149e-101	1.680725e-100	5.189632e-100	1.749709e-99	6.349013e-99	2.365251e-98	8.351504e-98	2.455615e-97	5.107255e-97	6.715593e-97	5.663502e-97	9.672250e-96	4.294961e-94	1.142562e-90	1.165837e-85	5.074304e-84	1.306716e-82	4.912828e-81	1.395267e-79	3.722619e-78	8.729108e-77	5.924248e-74	3.403262e-67	
R3	0.000000e+00	0.000000e+00	0.000000e+00	6.727171e-55	0.000000e+00	0.000000e+00	2.770133e-62	1.379066e-62	6.254530e-63	2.019699e-62	2.412062e-61	3.811002e-60	6.111226e-59	4.412972e-58	2.482230e-57	1.226117e-56	7.019282e-56	5.166573e-55	4.424663e-54	3.808282e-53	3.045175e-52	2.202995e-51	1.435841e-50	8.545193e-50	4.777785e-49	2.565600e-48	1.325835e-47	6.282170e-47	2.483445e-46	7.850290e-46	2.068378e-45	4.948340e-45	1.173307e-44	2.928758e-44	7.792267e-44	2.147033e-43	5.823566e-43	1.448622e-42	2.980608e-42	4.500136e-42	4.663137e-42	3.437155e-42	2.670308e-41	1.727971e-40	6.983484e-39	1.703790e-36	8.632557e-36	3.386173e-35	1.617830e-34	6.792528e-34	2.810605e-33	1.121668e-32	1.883783e-30	6.300285e-24	
R4	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R6	0.000000e+00	0.000000e+00	0.000000e+00	9.930118e-36	0.000000e+00	0.000000e+00	4.815719e-39	1.285023e-37	2.401086e-36	3.800110e-35	4.549069e-34	7.221357e-33	1.166947e-31	8.521841e-31	4.865230e-30	2.448505e-29	1.433704e-28	1.084168e-27	9.576163e-27	8.539365e-26	7.098718e-25	5.348285e-24	3.635753e-23	2.260813e-22	1.320853e-21	7.418865e-21	4.015723e-20	2.000263e-19	8.422521e-19	2.879790e-18	8.351713e-18	2.241816e-17	6.086297e-17	1.775785e-16	5.635304e-16	1.887690e-15	6.334091e-15	1.979417e-14	5.184323e-14	1.007223e-13	1.354371e-13	1.302908e-13	1.324804e-12	1.121660e-11	5.910831e-10	1.868498e-07	1.215269e-06	6.040997e-06	3.593059e-05	1.830731e-04	8.843142e-04	3.858991e-03	6.214635e-01	1.377339e+06	
R8	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R9	4.314566e-39	1.860933e-38	4.028431e-38	7.256258e-38	1.117190e-37	1.561019e-37	2.100059e-37	2.139344e-37	1.600830e-37	1.228623e-37	9.660039e-38	9.028918e-38	8.270832e-38	6.284111e-38	4.344512e-38	2.948091e-38	2.098918e-38	1.560806e-38	1.173257e-38	8.657694e-39	6.363330e-39	4.642218e-39	3.248538e-39	2.092522e-39	1.213821e-39	6.154622e-40	2.741150e-40	1.131139e-40	4.547781e-41	1.983677e-41	9.836482e-42	5.497623e-42	3.353902e-42	2.151164e-42	1.390507e-42	8.646676e-43	4.916161e-43	2.431143e-43	1.018110e-43	3.672899e-44	1.197114e-44	3.695769e-45	1.145727e-45	3.921442e-46	1.530876e-45	8.450413e-42	5.763004e-41	2.509176e-40	1.650160e-39	8.095486e-39	3.489889e-38	1.314064e-37	3.546590e-37	1.766933e-37	
R10	5.196849e-49	1.056286e-51	1.154418e-54	6.141082e-58	1.407152e-61	1.193351e-65	3.093994e-70	1.904880e-75	2.302048e-80	1.193336e-82	5.577066e-83	2.257109e-83	7.828442e-84	2.830154e-84	1.152788e-84	4.838430e-85	1.995670e-85	8.292643e-86	3.599751e-86	1.630338e-86	7.604834e-87	3.616457e-87	1.741355e-87	8.431235e-88	4.080765e-88	1.960349e-88	9.361521e-89	4.511351e-89	2.232857e-89	1.143659e-89	6.019258e-90	3.229131e-90	1.755696e-90	9.637887e-91	5.327061e-91	2.957221e-91	1.644034e-91	9.120114e-92	5.029394e-92	2.749879e-92	1.490322e-92	8.020421e-93	4.345365e-93	2.442895e-93	4.057062e-93	3.119421e-91	7.256342e-91	1.307342e-90	2.812000e-90	5.062040e-90	8.142114e-90	1.033208e-89	6.325706e-90	5.921408e-91	
R11	3.015991e-33	6.230344e-33	9.309388e-33	1.580841e-32	2.774508e-32	4.746702e-32	8.118776e-32	1.422913e-31	2.203117e-31	2.745184e-31	2.831042e-31	3.156974e-31	3.137004e-31	2.414672e-31	1.544696e-31	8.803520e-32	4.709822e-32	2.470629e-32	1.345689e-32	7.777187e-33	4.811180e-33	3.124203e-33	2.042272e-33	1.290471e-33	7.709100e-34	4.249810e-34	2.158749e-34	1.036940e-34	4.794897e-35	2.317747e-35	1.232141e-35	7.209213e-36	4.526138e-36	2.953409e-36	1.930732e-36	1.213192e-36	6.998334e-37	3.540135e-37	1.529889e-37	5.723643e-38	1.933532e-38	6.156857e-39	1.932317e-39	6.378082e-40	8.026172e-40	3.038328e-38	4.609699e-38	5.631165e-38	8.440051e-38	1.078816e-37	1.260098e-37	1.406948e-37	1.643364e-37	4.211794e-37	
R12	1.808827e-23	5.794865e-23	8.393654e-23	1.074488e-22	1.307695e-22	1.555954e-22	1.861946e-22	2.271467e-22	2.627269e-22	2.520889e-22	2.053220e-22	1.553897e-22	1.103844e-22	7.305589e-23	4.559737e-23	2.745377e-23	1.639414e-23	9.973417e-24	6.419430e-24	4.394304e-24	3.203732e-24	2.434365e-24	1.850048e-24	1.355823e-24	9.421511e-25	6.096594e-25	3.660348e-25	2.058661e-25	1.083323e-25	5.756729e-26	3.273400e-26	2.009154e-26	1.305039e-26	8.720998e-27	5.794337e-27	3.680644e-27	2.140384e-27	1.091714e-27	4.769678e-28	1.809856e-28	6.214278e-29	2.011771e-29	6.405536e-30	2.135625e-30	2.700149e-30	1.021730e-28	1.542076e-28	1.864186e-28	2.746715e-28	3.421406e-28	3.851124e-28	4.080660e-28	4.321649e-28	1.349957e-28	
R13	1.023231e-31	1.325617e-31	2.493180e-31	6.855164e-31	2.105660e-30	6.110566e-30	1.667264e-29	5.371443e-29	1.468122e-28	2.411864e-28	2.779467e-28	4.657171e-28	7.979815e-28	8.561276e-28	6.538445e-28	4.527764e-28	3.337213e-28	2.656265e-28	2.160350e-28	1.711448e-28	1.317064e-28	9.805611e-29	6.954350e-29	4.659173e-29	2.957367e-29	1.792676e-29	1.036720e-29	5.506553e-30	2.477673e-30	9.435393e-31	3.278744e-31	1.113089e-31	3.788001e-32	1.290389e-32	4.364223e-33	1.451881e-33	4.656230e-34	1.389994e-34	3.748948e-35	9.160222e-36	2.096893e-36	4.700134e-37	1.099124e-37	2.959755e-38	3.408392e-38	1.311426e-36	2.168241e-36	3.006527e-36	5.524566e-36	1.098805e-35	3.297528e-35	1.441378e-34	6.520249e-34	6.032441e-33	
R14	2.431559e-27	9.328558e-27	1.619202e-26	2.484434e-26	3.623529e-26	5.164056e-26	7.646379e-26	1.712345e-25	5.379026e-25	1.190431e-24	1.852693e-24	2.324616e-24	2.454746e-24	2.269394e-24	1.904550e-24	1.511496e-24	1.178964e-24	9.412916e-25	8.020228e-25	7.436875e-25	7.482179e-25	7.904487e-25	8.393001e-25	8.623904e-25	8.299630e-25	7.365966e-25	5.981514e-25	4.504069e-25	3.238672e-25	2.354203e-25	1.811806e-25	1.482827e-25	1.266032e-25	1.099221e-25	9.405916e-26	7.646974e-26	5.672360e-26	3.688955e-26	2.057179e-26	9.969631e-27	4.377315e-27	1.828452e-27	7.720341e-28	3.578394e-28	6.596984e-28	3.722767e-26	8.308639e-26	1.446697e-25	2.980881e-25	5.059255e-25	7.605185e-25	1.095090e-24	2.194711e-24	1.464653e-23	
R15	3.500249e-39	2.239356e-40	1.834978e-41	1.494389e-42	9.793130e-44	4.489522e-45	1.341951e-46	2.418345e-48	4.922553e-50	7.260121e-51	4.640299e-51	3.240713e-51	2.016994e-51	9.899592e-52	4.155424e-52	1.569198e-52	5.439422e-53	1.753384e-53	5.549829e-54	1.815405e-54	6.417732e-55	2.458135e-55	9.853767e-56	3.963507e-56	1.556626e-56	5.792700e-57	2.028832e-57	6.834379e-58	2.247575e-58	7.822904e-59	3.030929e-59	1.309502e-59	6.168478e-60	3.088285e-60	1.603056e-60	8.421487e-61	4.363890e-61	2.171072e-61	1.019128e-61	4.530497e-62	1.944676e-62	8.228980e-63	3.531068e-63	1.615741e-63	2.814310e-63	1.453303e-61	2.937994e-61	4.652225e-61	8.778303e-61	1.368166e-60	1.839534e-60	1.810734e-60	7.664912e-61	2.547433e-61	
R16	1.698692e-14	8.714189e-15	4.234256e-15	1.933170e-15	8.212044e-16	3.206895e-16	1.133883e-16	3.547822e-17	1.088695e-17	4.464674e-18	2.253715e-18	1.068207e-18	4.752927e-19	2.005755e-19	8.214400e-20	3.277079e-20	1.267945e-20	4.739986e-21	1.772944e-21	6.869179e-22	2.861870e-22	1.282673e-22	5.977716e-23	2.788675e-23	1.273987e-23	5.564966e-24	2.303721e-24	9.086446e-25	3.400607e-25	1.301192e-25	5.392347e-26	2.443968e-26	1.191070e-26	6.106939e-27	3.221766e-27	1.710987e-27	8.937881e-28	4.483600e-28	2.127755e-28	9.593587e-29	4.185527e-29	1.800649e-29	7.838751e-30	3.623016e-30	6.340374e-30	3.272813e-28	6.581845e-28	1.031372e-27	1.913123e-27	2.905760e-27	3.764910e-27	3.516986e-27	1.349853e-27	5.467882e-29	
R18	5.123328e-30	4.482458e-30	4.206279e-30	3.574062e-30	2.604381e-30	1.659100e-30	9.701943e-31	5.746190e-31	3.324240e-31	2.298798e-31	2.201538e-31	3.346172e-31	4.977624e-31	5.059052e-31	4.223382e-31	3.534453e-31	3.313128e-31	3.408056e-31	3.467191e-31	3.257851e-31	2.741947e-31	2.058078e-31	1.388519e-31	8.441228e-32	4.611400e-32	2.237936e-32	9.607346e-33	3.709257e-33	1.281221e-33	3.994798e-34	1.151182e-34	3.220872e-35	9.175449e-36	2.737457e-36	8.707179e-37	3.008845e-37	1.139435e-37	4.680660e-38	2.053253e-38	9.497414e-39	4.562264e-39	2.238690e-39	1.121994e-39	5.872953e-40	9.090700e-40	6.486970e-38	1.387104e-37	2.262859e-37	4.311769e-37	6.648719e-37	8.631627e-37	7.799903e-37	2.532176e-37	3.080672e-38	
R19	3.595253e-34	3.181577e-35	3.756356e-36	4.624152e-37	4.847598e-38	3.803366e-39	2.109676e-40	7.741143e-42	3.038086e-43	5.740840e-44	3.404439e-44	2.035900e-44	9.908960e-45	4.180807e-45	1.751703e-45	6.985408e-46	2.591428e-46	9.323905e-47	3.439467e-47	1.320648e-47	5.246892e-48	2.139054e-48	8.881924e-49	3.715429e-49	1.548336e-49	6.343859e-50	2.565066e-50	1.056112e-50	4.592695e-51	2.138163e-51	1.050620e-51	5.361975e-52	2.810363e-52	1.501271e-52	8.128614e-53	4.438654e-53	2.430128e-53	1.324578e-53	7.138972e-54	3.789378e-54	1.980666e-54	1.021950e-54	5.281546e-55	2.819143e-55	4.418890e-55	3.178239e-53	6.828038e-53	1.116721e-52	2.129983e-52	3.283743e-52	4.257147e-52	3.830986e-52	1.212359e-52	1.265441e-53	
R21	5.060881e-27	3.354931e-27	3.896755e-27	5.398782e-27	7.190460e-27	8.701325e-27	9.814104e-27	8.073334e-27	4.558455e-27	2.821535e-27	1.953416e-27	2.016124e-27	2.064174e-27	1.565148e-27	1.009388e-27	6.118868e-28	3.715203e-28	2.227026e-28	1.251841e-28	6.479727e-29	3.150049e-29	1.466993e-29	6.586963e-30	2.827052e-30	1.147828e-30	4.331592e-31	1.535687e-31	5.431563e-32	2.056221e-32	8.645761e-33	3.964231e-33	1.932823e-33	9.842660e-34	5.166351e-34	2.764236e-34	1.492336e-34	8.042074e-35	4.278113e-35	2.231393e-35	1.142310e-35	5.771817e-36	2.894150e-36	1.462347e-36	7.675701e-37	1.189176e-36	8.488198e-35	1.815199e-34	2.961327e-34	5.642697e-34	8.700889e-34	1.129496e-33	1.019742e-33	3.268285e-34	3.946716e-35	
R22	2.760481e-27	1.829962e-27	2.125503e-27	2.944790e-27	3.922069e-27	4.746177e-27	5.353148e-27	4.403637e-27	2.486430e-27	1.539019e-27	1.065500e-27	1.099704e-27	1.125913e-27	8.537173e-28	5.505751e-28	3.337564e-28	2.026474e-28	1.214741e-28	6.828222e-29	3.534397e-29	1.718208e-29	8.001779e-30	3.592889e-30	1.542029e-30	6.260879e-31	2.362686e-31	8.376473e-32	2.962671e-32	1.121575e-32	4.715869e-33	2.162308e-33	1.054267e-33	5.368724e-34	2.818010e-34	1.507765e-34	8.140013e-35	4.386586e-35	2.333516e-35	1.217123e-35	6.230784e-36	3.148264e-36	1.578627e-36	7.976438e-37	4.186746e-37	6.486414e-37	4.629926e-35	9.901085e-35	1.615269e-34	3.077834e-34	4.745939e-34	6.160889e-34	5.562227e-34	1.782701e-34	2.152754e-35	
R23	5.290826e-27	1.456344e-27	5.935539e-28	2.845938e-28	1.334604e-28	5.484390e-29	1.978157e-29	8.853054e-30	4.913734e-30	3.972362e-30	4.989863e-30	9.048543e-30	1.460101e-29	1.503414e-29	1.161335e-29	8.162683e-30	5.749664e-30	4.172156e-30	3.075560e-30	2.263324e-30	1.603324e-30	1.071200e-30	6.751073e-31	4.026049e-31	2.265045e-31	1.195118e-31	5.851508e-32	2.629781e-32	1.044718e-32	3.609818e-33	1.115219e-33	3.266491e-34	9.576349e-35	2.906648e-35	9.350209e-36	3.264940e-36	1.254450e-36	5.271225e-37	2.386176e-37	1.144627e-37	5.698905e-38	2.884320e-38	1.463467e-38	7.387475e-39	3.686048e-39	1.803822e-39	8.580802e-40	3.927533e-40	1.705570e-40	6.852316e-41	2.410353e-41	6.458712e-42	9.074273e-43	5.679207e-43	
