0.500000		-9.813538e+207		3.272970e+209		-8.814870e+207		-1.890684e+208		1.591913e+208		-4.375299e+208		-6.866218e+207		-2.243529e+209		inf		-1.428271e+209		inf		7.319788e+207		-1.709389e+208		-3.558471e+208		0.000000e+00		0.000000e+00		-1.319226e+208		-3.970900e+207		-4.715429e+207		-4.756565e+208		-7.313490e+207		-1.182757e+208		-4.652037e+207		-7.256873e+207		-6.700065e+207		-2.034663e+208		0.000000e+00		-9.557771e+206		-1.788790e+207		-1.875527e+207		-1.145192e+208		-4.359331e+207		-1.007483e+208		-8.330960e+199		3.472521e+207		-1.325774e+208		-7.378057e+207		-3.174025e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
1.500000		-9.974827e+207		3.272966e+209		-9.345302e+207		-2.141953e+208		1.591914e+208		-4.522753e+208		-6.787823e+207		-2.094141e+209		1.494775e+216		-1.818151e+209		-2.543164e+216		7.319788e+207		-1.735790e+208		-3.779213e+208		0.000000e+00		0.000000e+00		-6.471761e+207		-4.606698e+207		-6.518254e+207		-4.756563e+208		-7.661204e+207		-1.182753e+208		-5.149196e+207		-8.381731e+207		-1.103779e+208		-2.037811e+208		0.000000e+00		-1.997282e+207		-1.789033e+207		-4.191144e+207		-1.147210e+208		-5.023675e+207		-1.007483e+208		-5.867568e+200		3.472522e+207		-5.982572e+208		-7.401362e+207		-3.521146e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
2.500000		-9.965338e+207		3.272965e+209		-9.280389e+207		-2.184127e+208		1.591917e+208		-4.606594e+208		-6.619060e+207		-1.639938e+209		-1.869923e+216		-2.189016e+209		1.692272e+216		7.319788e+207		-1.743283e+208		-3.762296e+208		8.266691e+199		8.266691e+199		-5.185987e+207		-5.214313e+207		-7.337272e+207		-4.756559e+208		-7.714491e+207		-1.182737e+208		-5.348804e+207		-8.918829e+207		-1.361043e+208		-2.037154e+208		0.000000e+00		-3.318868e+208		-1.789132e+207		-6.359023e+207		-1.149854e+208		-5.750603e+207		-1.007483e+208		-1.898790e+201		3.472522e+207		1.147738e+210		-7.430963e+207		-3.869332e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
3.500000		-9.701733e+207		3.272964e+209		-9.272194e+207		-2.189664e+208		1.591919e+208		-4.896634e+208		-6.409477e+207		-1.139780e+209		1.531767e+216		-2.575989e+209		-6.278021e+215		7.319788e+207		-1.746422e+208		-3.405794e+208		3.329852e+202		3.440719e+202		-5.151539e+207		-5.723272e+207		-7.590963e+207		-4.756555e+208		-7.721382e+207		-1.182706e+208		-5.407302e+207		-9.135763e+207		-1.450993e+208		-2.031580e+208		-0.000000e+00		-1.411013e+207		-1.787896e+207		-7.804107e+207		-1.153025e+208		-6.419384e+207		-1.007483e+208		-1.435893e+207		3.472522e+207		1.141173e+209		-7.460618e+207		-4.183199e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
4.500000		-9.534139e+207		3.272961e+209		-9.400857e+207		-2.222476e+208		1.591922e+208		-5.608865e+208		-6.280235e+207		-8.991059e+208		2.360138e+216		-2.973668e+209		-2.183947e+215		7.319789e+207		-1.747699e+208		-3.202076e+208		1.282238e+203		1.235302e+203		-5.213160e+207		-6.051123e+207		-7.709790e+207		-4.756551e+208		-7.761777e+207		-1.182657e+208		-5.400735e+207		-9.229537e+207		-1.495035e+208		-2.020361e+208		-9.331052e+199		-8.766597e+206		-1.786742e+207		-8.328622e+207		-1.156738e+208		-6.930216e+207		-1.007483e+208		-1.379645e+207		3.472522e+207		5.863546e+208		-7.484481e+207		-4.444562e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
5.500000		-9.553137e+207		3.272958e+209		-9.574278e+207		-2.274384e+208		1.591926e+208		-6.804279e+208		-6.198063e+207		-8.007558e+208		-1.633724e+217		-3.404953e+209		-2.336656e+215		7.319789e+207		-1.747883e+208		-3.219191e+208		-8.488076e+199		-8.488076e+199		-5.281251e+207		-6.188084e+207		-7.802146e+207		-4.756546e+208		-7.824123e+207		-1.182589e+208		-5.362382e+207		-9.288517e+207		-1.530155e+208		-2.003194e+208		-5.317416e+199		-1.181439e+207		-1.787196e+207		-8.538538e+207		-1.161057e+208		-7.253456e+207		-1.007483e+208		-7.443976e+201		3.472522e+207		4.790582e+208		-7.502794e+207		-4.641221e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
6.500000		-9.600352e+207		3.272958e+209		-9.671818e+207		-2.304402e+208		1.591930e+208		-8.150080e+208		-6.129927e+207		-7.431964e+208		-2.790006e+217		-3.940097e+209		-6.417153e+215		7.319789e+207		-1.747038e+208		-3.269748e+208		-0.000000e+00		-0.000000e+00		-5.329556e+207		-6.164724e+207		-7.848743e+207		-4.756541e+208		-7.859318e+207		-1.182499e+208		-5.311366e+207		-9.339899e+207		-1.548176e+208		-1.980497e+208		0.000000e+00		-1.882497e+207		-1.788640e+207		-8.654175e+207		-1.166074e+208		-7.383844e+207		-1.007483e+208		-3.897201e+202		3.472522e+207		4.403961e+208		-7.514374e+207		-4.747201e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
7.500000		-9.668955e+207		3.272955e+209		-9.695566e+207		-2.317581e+208		1.591941e+208		-9.255078e+208		-6.087302e+207		-7.129361e+208		-2.093129e+216		-5.157907e+209		-4.257644e+215		7.319790e+207		-1.744652e+208		-3.347565e+208		-1.265116e+200		-1.265116e+200		-5.354786e+207		-6.104291e+207		-7.868852e+207		-4.756531e+208		-7.874554e+207		-1.182337e+208		-5.273740e+207		-9.411295e+207		-1.556010e+208		-1.943159e+208		-0.000000e+00		-1.768098e+207		-1.790764e+207		-8.560932e+207		-1.175219e+208		-7.437806e+207		-1.007483e+208		-1.299642e+204		3.472523e+207		4.237970e+208		-7.518482e+207		-4.800840e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
8.500000		-9.874133e+207		3.272945e+209		-9.563628e+207		-2.273723e+208		1.591998e+208		-8.508247e+208		-6.110307e+207		-7.329187e+208		-7.135723e+216		-1.649271e+210		-4.867008e+215		7.319795e+207		-1.739034e+208		-3.604976e+208		-2.094627e+200		-2.094627e+200		-5.372371e+207		-6.100973e+207		-7.819751e+207		-4.756490e+208		-7.823230e+207		-1.181938e+208		-5.303804e+207		-9.608724e+207		-1.536874e+208		-1.876142e+208		-6.309534e+199		-1.772138e+207		-1.798058e+207		-7.719469e+207		-1.211265e+208		-7.498712e+207		-1.007482e+208		-1.489642e+204		3.472526e+207		4.466736e+208		-7.499074e+207		-4.800256e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
9.500000		-1.027318e+208		3.272933e+209		-9.299410e+207		-2.157982e+208		1.592274e+208		-6.068831e+208		-6.231940e+207		-8.439744e+208		-2.637905e+214		6.952549e+209		-2.782222e+215		7.319813e+207		-1.739347e+208		-4.207946e+208		0.000000e+00		0.000000e+00		-5.491085e+207		-6.212440e+207		-7.678067e+207		-4.756348e+208		-7.681778e+207		-1.181352e+208		-5.458497e+207		-1.005314e+208		-1.482847e+208		-1.845800e+208		7.210802e+199		-1.795792e+207		-1.819319e+207		-6.211613e+207		-1.332485e+208		-7.598649e+207		-1.007480e+208		4.241802e+204		3.472541e+207		5.487242e+208		-7.449933e+207		-4.725159e+207		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		nan		
