109.500000	1.020728e-04
110.500000	1.020728e-04
111.500000	1.020728e-04
112.500000	1.020728e-04
113.500000	1.020728e-04
114.500000	1.020728e-04
115.500000	1.020728e-04
116.500000	1.013290e-04
117.500000	8.345225e-04
118.500000	5.271309e-05
119.500000	1.241983e-04
120.500000	7.406109e-04
121.500000	2.913587e-02
122.500000	1.100069e-04
123.500000	5.736321e-04
124.500000	3.285779e-04
125.500000	9.050616e-05
126.500000	1.218201e-04
127.500000	7.814805e-05
128.500000	5.434755e-05
129.500000	1.439605e-04
130.500000	6.688324e-05
131.500000	3.824747e-05
132.500000	6.178460e-05
133.500000	9.750102e-04
134.500000	3.342132e-05
135.500000	6.188847e-05
136.500000	3.662760e-05
137.500000	5.660240e-05
138.500000	3.050649e-05
139.500000	4.406714e-04
140.500000	3.175367e-04
141.500000	4.790460e-05
142.500000	4.032008e-05
143.500000	8.443184e-05
144.500000	8.242856e-05
145.500000	5.280915e-05
146.500000	5.440337e-05
147.500000	3.954351e-05
148.500000	6.700745e-05
149.500000	4.467657e-05
150.500000	6.118217e-05
151.500000	3.419600e-05
152.500000	6.634707e-05
153.500000	6.908616e-05
154.500000	1.262919e-03
155.500000	5.914029e-04
156.500000	1.570213e-04
157.500000	4.327973e-05
158.500000	3.837001e-05
159.500000	5.371108e-05
160.500000	1.163406e-04
161.500000	4.168141e-05
162.500000	3.165428e-05
163.500000	9.419139e-05
164.500000	3.759387e-04
165.500000	4.064643e-04
166.500000	6.470089e-05
167.500000	1.086368e-04
168.500000	1.738034e-05
169.500000	1.574653e-05
170.500000	3.238422e-05
171.500000	8.948261e-05
172.500000	5.182420e-05
173.500000	1.151465e-05
174.500000	2.673742e-06
175.500000	4.570491e-05
176.500000	9.519458e-05
177.500000	3.000096e-06
178.500000	1.427066e-07
179.500000	2.572403e-06
180.500000	3.229205e-04
181.500000	5.599321e-04
182.500000	6.733452e-05
183.500000	3.755092e-06
184.500000	2.846796e-06
185.500000	3.833009e-05
186.500000	1.147015e-05
187.500000	3.917828e-06
188.500000	3.177864e-05
189.500000	3.501451e-05
190.500000	9.624316e-07
191.500000	5.375749e-07
192.500000	2.753734e-05
193.500000	2.108388e-05
194.500000	1.193791e-06
195.500000	3.167696e-06
196.500000	3.689705e-05
197.500000	4.017898e-06
198.500000	3.082266e-05
199.500000	7.253397e-06
200.500000	2.219905e-05
201.500000	4.541859e-05
202.500000	7.350486e-06
203.500000	3.334761e-06
204.500000	2.123555e-05
205.500000	4.193838e-05
206.500000	5.477076e-05
207.500000	4.641686e-05
208.500000	2.578888e-05
209.500000	3.474185e-05
210.500000	3.912585e-05
211.500000	1.827999e-05
212.500000	4.157870e-05
213.500000	1.674379e-05
214.500000	4.835948e-05
215.500000	2.270837e-05
216.500000	7.523107e-05
217.500000	4.389791e-05
218.500000	6.100544e-05
219.500000	5.255501e-05
220.500000	4.846210e-05
221.500000	1.070381e-04
222.500000	6.351019e-05
223.500000	4.638308e-05
224.500000	5.151990e-05
225.500000	1.258192e-04
226.500000	1.268833e-04
227.500000	8.408979e-05
228.500000	5.997081e-05
229.500000	4.672543e-05
230.500000	5.761587e-05
231.500000	6.007290e-05
232.500000	1.644357e-04
233.500000	5.795762e-04
234.500000	4.052833e-04
235.500000	3.498201e-04
236.500000	4.202010e-04
237.500000	2.803861e-04
238.500000	6.283184e-04
239.500000	4.410772e-04
240.500000	4.297549e-04
241.500000	3.123144e-04
242.500000	8.944427e-05
243.500000	1.115063e-04
244.500000	1.334879e-04
245.500000	8.760461e-05
246.500000	1.047401e-04
247.500000	1.612151e-04
248.500000	2.581606e-04
249.500000	2.278821e-04
250.500000	1.362933e-04
251.500000	2.210062e-04
252.500000	1.790253e-04
253.500000	1.962134e-04
254.500000	1.983026e-04
255.500000	1.373928e-04
256.500000	2.070509e-04
257.500000	1.773041e-04
258.500000	3.651582e-04
259.500000	3.334621e-04
260.500000	7.377556e-04
261.500000	7.455318e-04
262.500000	1.068336e-03
263.500000	9.630888e-04
264.500000	1.734514e-04
265.500000	1.875109e-04
266.500000	2.497230e-04
267.500000	4.340669e-04
268.500000	2.074503e-04
269.500000	2.531241e-04
270.500000	2.355666e-04
271.500000	3.729284e-04
272.500000	3.167203e-04
273.500000	4.584355e-04
274.500000	6.723040e-04
275.500000	8.557154e-04
276.500000	4.887071e-04
277.500000	5.319245e-04
278.500000	4.824572e-04
279.500000	2.409714e-03
280.500000	2.618698e-03
281.500000	4.751466e-04
282.500000	4.654360e-04
283.500000	4.748029e-04
284.500000	3.821154e-04
285.500000	4.880403e-04
286.500000	4.340003e-04
287.500000	5.258894e-04
288.500000	6.833239e-04
289.500000	6.498482e-04
290.500000	6.450252e-04
291.500000	6.994006e-04
292.500000	7.823762e-04
293.500000	7.474454e-04
294.500000	6.900442e-04
295.500000	6.397939e-04
296.500000	5.433528e-04
297.500000	6.559828e-04
298.500000	7.318287e-04
299.500000	7.730708e-04
300.500000	7.195013e-04
301.500000	7.163221e-04
302.500000	5.543526e-04
303.500000	6.825702e-04
304.500000	7.279117e-04
305.500000	8.115128e-04
306.500000	7.882129e-04
307.500000	1.047436e-03
308.500000	1.109796e-03
309.500000	1.072288e-03
310.500000	1.039775e-03
311.500000	1.316268e-03
312.500000	1.282265e-03
313.500000	1.186147e-03
314.500000	1.412588e-03
315.500000	1.778603e-03
316.500000	2.467786e-03
317.500000	2.193284e-03
318.500000	2.082654e-03
319.500000	4.298146e-03
320.500000	1.584783e-03
321.500000	4.599184e-03
322.500000	3.466593e-03
323.500000	1.257913e-03
324.500000	3.353783e-03
325.500000	3.396146e-03
326.500000	3.228529e-03
327.500000	4.650710e-03
328.500000	3.611877e-03
329.500000	7.030979e-03
330.500000	7.824118e-03
331.500000	6.947838e-03
332.500000	7.393607e-03
333.500000	8.444266e-03
334.500000	8.295670e-03
335.500000	9.971909e-03
336.500000	9.083630e-03
337.500000	9.558772e-03
338.500000	9.632202e-03
339.500000	1.060447e-02
340.500000	1.195153e-02
341.500000	1.037021e-02
342.500000	1.328330e-02
343.500000	1.187883e-02
344.500000	2.075596e-02
