0.000000 5.000000 288.000000
0.100000 4.995015 287.047222
0.200000 4.990014 286.094444
0.300000 4.984995 285.141667
0.400000 4.979960 284.188889
0.500000 4.974908 283.236111
0.600000 4.969840 282.283333
0.700000 4.964753 281.330556
0.800000 4.959650 280.377778
0.900000 4.954529 279.425000
1.000000 4.949391 278.472222
1.100000 4.944235 277.519444
1.200000 4.939065 276.887500
1.300000 4.933883 276.255556
1.400000 4.928688 275.623611
1.500000 4.923482 274.991667
1.600000 4.918264 274.359722
1.700000 4.913034 273.727778
1.800000 4.907792 273.095833
1.900000 4.902537 272.463889
2.000000 4.897271 271.831944
2.100000 4.891992 271.200000
2.200000 4.886701 270.568056
2.300000 4.881397 269.936111
2.400000 4.876081 269.304167
2.500000 4.870753 268.672222
2.600000 4.865412 268.040278
2.700000 4.860058 267.408333
2.800000 4.854692 266.776389
2.900000 4.849313 266.144444
3.000000 4.843921 265.512500
3.100000 4.838517 264.880556
3.200000 4.833099 264.248611
3.300000 4.827669 263.616667
3.400000 4.822225 262.984722
3.500000 4.816768 262.352778
3.600000 4.811299 261.720833
3.700000 4.805816 261.088889
3.800000 4.800319 260.456944
3.900000 4.794810 259.825000
4.000000 4.789286 259.193056
4.100000 4.783750 258.561111
4.200000 4.778200 257.929167
4.300000 4.772636 257.297222
4.400000 4.767059 256.665278
4.500000 4.761468 256.033333
4.600000 4.755863 255.401389
4.700000 4.750244 254.769444
4.800000 4.744611 254.137500
4.900000 4.738964 253.505556
5.000000 4.733303 252.873611
5.100000 4.727628 252.241667
5.200000 4.721939 251.609722
5.300000 4.716235 250.977778
5.400000 4.710517 250.345833
5.500000 4.704785 249.713889
5.600000 4.699038 249.081944
5.700000 4.693276 248.450000
5.800000 4.687500 247.818056
5.900000 4.681709 247.186111
6.000000 4.675903 246.554167
6.100000 4.670082 245.922222
6.200000 4.664246 245.290278
6.300000 4.658396 244.658333
6.400000 4.652530 244.026389
6.500000 4.646649 243.394444
6.600000 4.640752 242.762500
6.700000 4.634840 242.130556
6.800000 4.628913 241.498611
6.900000 4.622970 240.866667
7.000000 4.617012 240.234722
7.100000 4.611038 239.602778
7.200000 4.605048 238.970833
7.300000 4.599042 238.338889
7.400000 4.593021 237.706944
7.500000 4.586983 237.075000
7.600000 4.580929 236.443056
7.700000 4.574859 235.811111
7.800000 4.568773 235.179167
7.900000 4.562670 234.547222
8.000000 4.556551 233.915278
8.100000 4.550416 233.283333
8.200000 4.544263 232.651389
8.300000 4.538094 232.019444
8.400000 4.531908 231.387500
8.500000 4.525706 230.755556
8.600000 4.519486 230.123611
8.700000 4.513249 229.491667
8.800000 4.506995 228.859722
8.900000 4.500723 228.227778
9.000000 4.494435 227.595833
9.100000 4.488128 226.963889
9.200000 4.481804 226.331944
9.300000 4.475463 225.700000
9.400000 4.469104 225.068056
9.500000 4.462726 224.436111
9.600000 4.456331 223.804167
9.700000 4.449918 223.172222
9.800000 4.443486 222.540278
9.900000 4.437037 221.908333
10.000000 4.430569 221.276389
10.100000 4.424082 220.644444
10.200000 4.417577 220.012500
10.300000 4.411053 219.380556
10.400000 4.404510 218.748611
10.500000 4.397948 218.116667
10.600000 4.391368 217.484722
10.700000 4.384768 216.852778
10.800000 4.378149 216.220833
10.900000 4.371510 215.588889
11.000000 4.364852 214.956944
11.100000 4.358174 214.325000
11.200000 4.351477 213.693056
11.300000 4.344760 213.061111
11.400000 4.338023 212.429167
11.500000 4.331266 211.797222
11.600000 4.324488 211.165278
11.700000 4.317691 210.533333
11.800000 4.310872 209.901389
11.900000 4.304034 209.269444
12.000000 4.297174 208.637500
12.100000 4.290294 208.005556
12.200000 4.283393 207.373611
12.300000 4.276471 206.741667
12.400000 4.269528 206.109722
12.500000 4.262563 205.477778
12.600000 4.255577 204.845833
12.700000 4.248569 204.213889
12.800000 4.241540 203.581944
12.900000 4.234488 202.950000
13.000000 4.227415 202.318056
13.100000 4.220320 201.686111
13.200000 4.213202 201.054167
