X3	3.986425e+14	2.757932e-11
X53	5.134510e+21	3.552212e-04
X1	3.012182e+17	2.083921e-08
X56	4.678456e+07	3.236700e-18
X54	2.028732e+19	1.403539e-06
X2	3.272208e+15	2.263815e-10
X4	9.635887e+11	6.666404e-14
X5	4.992284e+13	3.453816e-12
X7	2.615638e+22	1.809579e-03
X6	3.143707e+14	2.174914e-11
X52	1.300891e+25	8.999966e-01
X20	1.112883e+20	7.699271e-06
X22	6.288409e+14	4.350515e-11
X61	1.255878e+13	8.688550e-13
X19	1.478397e+07	1.022800e-18
X58	5.257583e+04	3.637358e-21
X59	1.722596e+04	1.191745e-21
X80	8.509757e+06	5.887312e-19
X60	6.244311e+09	4.320007e-16
X21	4.763742e+19	3.295704e-06
X62	2.962959e+08	2.049867e-17
X24	1.572484e+14	1.087893e-11
X63	4.097459e+15	2.834748e-10
X23	9.942598e+04	6.878596e-21
X71	4.015774e+03	2.778236e-22
X25	1.786016e+06	1.235621e-19
X26	3.632857e-35	2.513322e-60
X64	6.614773e-01	4.576304e-26
X27	1.522214e+07	1.053115e-18
X28	5.386210e+02	3.726346e-23
X29	3.943829e+10	2.728462e-15
X30	7.120576e+09	4.926234e-16
X31	6.087930e+16	4.211817e-09
X32	1.480110e+07	1.023986e-18
X33	8.557421e+10	5.920288e-15
X34	2.012881e+09	1.392573e-16
X35	1.478826e+12	1.023097e-13
X36	6.392125e+08	4.422269e-17
X40	1.411405e+11	9.764534e-15
X41	3.345259e+10	2.314353e-15
X76	2.518151e+06	1.742134e-19
X77	3.398338e+07	2.351075e-18
X42	5.330563e+14	3.687848e-11
X43	1.835272e+15	1.269697e-10
X74	3.926927e+03	2.716769e-22
X75	2.693043e+04	1.863130e-21
X44	2.318744e+11	1.604179e-14
X45	6.842282e+14	4.733702e-11
X46	3.234897e+12	2.238001e-13
X47	2.358827e+12	1.631910e-13
X48	4.699929e+13	3.251555e-12
X68	5.793404e+11	4.008055e-14
X73	4.840191e+13	3.348593e-12
X78	1.206520e+15	8.347076e-11
X79	1.423472e+12	9.848018e-14
X111	1.939063e+11	1.341504e-14
X8	7.348357e+09	5.083820e-16
X9	7.630686e+05	5.279144e-20
X10	2.985006e+04	2.065119e-21
X57	2.119649e+03	1.466439e-22
X11	2.397978e+12	1.658995e-13
X12	4.768810e+15	3.299210e-10
X13	1.322404e+14	9.148798e-12
X14	3.483329e+11	2.409874e-14
X15	2.741145e+12	1.896409e-13
X16	1.960800e+15	1.356542e-10
X17	4.779423e+12	3.306552e-13
X18	2.689440e+13	1.860638e-12
X70	8.770997e+13	6.068046e-12
X37	1.066767e+09	7.380224e-17
X38	3.104796e-02	2.147994e-27
X39	1.933277e-02	1.337501e-27
X72	1.917889e+08	1.326854e-17
X65	1.654731e+11	1.144794e-14
X66	7.608227e+10	5.263606e-15
X109	2.074252e+04	1.435032e-21
X67	2.335331e-06	1.615654e-31
X110	2.801747e-02	1.938335e-27
X106	5.458555e-16	3.776397e-41
X107	4.373344e-02	3.025614e-27
X108	9.274279e-04	6.416232e-29
X49	3.264103e+00	2.258207e-25
X50	9.347893e-16	6.467161e-41
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
