Type	Std	Rate
R1	1.923124e-102	0.000000e+00	8.491484e-108	0.000000e+00	6.191675e-114	0.000000e+00	9.756411e-119	3.983066e-122	2.199881e-122	7.386159e-122	1.550163e-120	2.216639e-119	3.857145e-118	4.105182e-117	5.378753e-115	5.042949e-113	1.141517e-111	1.016129e-110	6.174487e-110	3.613178e-109	2.399409e-108	1.923166e-107	1.760101e-106	1.663518e-105	1.494846e-104	1.201051e-103	7.988977e-103	4.530050e-102	2.152900e-101	8.591263e-101	3.087734e-100	1.072584e-99	4.995820e-99	2.645077e-98	1.199393e-97	5.037256e-97	1.910914e-96	6.209930e-96	1.610564e-95	3.156832e-95	4.609688e-95	3.026449e-93	4.560098e-91	3.575054e-88	8.625570e-82	3.076971e-80	2.653631e-79	1.839767e-78	9.036231e-78	4.352069e-77	1.947359e-76	6.843488e-76	1.732985e-75	3.055850e-75	3.724633e-75	3.175816e-75	1.966353e-75	1.093801e-72	1.319423e-67	5.731170e-62	3.929387e-61	6.044478e-61	6.270824e-61	5.409851e-61	4.204140e-61	3.055785e-61	2.108113e-61	1.380169e-61	8.514929e-62	4.931213e-62	2.690267e-62	1.394378e-62	6.933167e-63	3.336541e-63	1.565416e-63	7.200996e-64	3.261860e-64	1.459740e-64	6.470064e-65	2.845755e-65	1.243903e-65	5.409751e-66	2.342944e-66	1.011229e-66	4.351944e-67	1.868327e-67	8.003942e-68	3.422506e-68	1.460991e-68	6.226650e-69	2.649554e-69	1.125573e-69	4.772969e-70	2.019736e-70	8.525186e-71	3.587118e-71	1.503249e-71	6.266207e-72	2.593416e-72	1.063024e-72	
R3	1.275489e-49	0.000000e+00	6.451897e-53	0.000000e+00	5.683493e-57	0.000000e+00	2.136400e-59	5.755006e-62	1.870107e-61	1.058400e-60	1.329719e-59	1.261764e-58	1.232067e-57	8.169438e-57	2.905054e-55	8.680459e-54	9.290344e-53	4.917729e-52	1.925801e-51	7.219204e-51	2.903451e-50	1.309432e-49	6.271719e-49	2.946591e-48	1.285914e-47	5.118155e-47	1.795776e-46	5.750892e-46	1.665404e-45	4.371710e-45	1.089853e-44	2.717229e-44	8.535469e-44	2.907217e-43	8.618212e-43	2.358842e-42	5.786480e-42	1.216298e-41	2.075130e-41	2.767586e-41	2.882823e-41	7.065868e-40	8.370543e-39	1.715230e-37	1.929762e-34	8.467512e-34	1.853842e-33	3.686823e-33	6.243018e-33	1.057925e-32	1.744686e-32	2.570937e-32	3.236444e-32	3.417213e-32	3.019283e-32	2.260387e-32	1.485981e-32	1.058275e-29	1.963427e-24	1.309938e-19	3.473774e-19	4.220208e-19	4.183356e-19	3.764422e-19	3.196439e-19	2.600841e-19	2.034190e-19	1.524867e-19	1.092823e-19	7.500082e-20	4.954849e-20	3.171542e-20	1.979316e-20	1.210871e-20	7.292772e-21	4.338701e-21	2.556365e-21	1.494667e-21	8.685366e-22	5.021907e-22	2.891935e-22	1.659827e-22	9.500356e-23	5.425190e-23	3.092012e-23	1.759285e-23	9.995116e-24	5.670959e-24	3.213494e-24	1.818696e-24	1.027983e-24	5.802366e-25	3.269872e-25	1.839188e-25	1.032030e-25	5.773640e-26	3.217378e-26	1.783575e-26	9.817976e-27	5.352294e-27	
R4	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R6	1.271500e-34	0.000000e+00	7.857027e-36	0.000000e+00	2.918223e-37	0.000000e+00	1.412355e-36	8.865054e-38	5.202939e-36	1.069304e-34	1.369517e-33	1.352778e-32	1.416187e-31	1.044235e-30	4.257359e-29	1.496447e-27	1.917216e-26	1.227330e-25	5.844543e-25	2.657817e-24	1.299787e-23	7.088721e-23	4.099170e-22	2.315314e-21	1.208339e-20	5.701836e-20	2.360584e-19	8.866341e-19	3.004117e-18	9.181100e-18	2.651786e-17	7.652824e-17	2.775740e-16	1.091305e-15	3.732510e-15	1.201343e-14	3.526902e-14	9.008354e-14	1.890492e-13	3.128431e-13	4.063505e-13	1.243627e-11	1.835877e-10	4.664475e-09	6.457633e-06	3.452482e-05	9.100829e-05	2.149113e-04	4.252952e-04	8.271865e-04	1.534128e-03	2.484150e-03	3.345974e-03	3.662797e-03	3.227198e-03	2.287525e-03	1.316182e-03	7.065678e-01	6.270053e+04	1.115484e+05	1.746721e+04	1.189800e+04	8.044560e+03	5.420699e+03	3.670572e+03	2.540341e+03	1.838453e+03	1.353273e+03	9.272420e+02	5.485520e+02	2.743878e+02	1.197207e+02	4.812423e+01	1.867991e+01	7.208393e+00	2.806069e+00	1.108304e+00	4.445812e-01	1.808831e-01	7.447822e-02	3.096095e-02	1.296658e-02	5.461394e-03	2.310316e-03	9.806651e-04	4.174387e-04	1.781387e-04	7.620852e-05	3.269046e-05	1.406711e-05	6.076466e-06	2.637289e-06	1.151394e-06	5.063301e-07	2.246113e-07	1.006634e-07	4.563815e-08	2.094955e-08	9.737017e-09	4.579488e-09	
R8	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R9	3.817948e-36	1.141119e-35	1.930899e-35	2.896625e-35	3.980804e-35	5.136301e-35	6.541160e-35	8.268111e-35	8.110206e-35	5.447795e-35	3.579529e-35	2.321049e-35	1.397558e-35	6.469592e-36	2.845039e-36	9.422484e-37	3.186883e-37	1.614326e-37	1.205263e-37	1.051414e-37	9.357875e-38	8.016065e-38	6.314291e-38	4.421173e-38	2.825065e-38	1.777810e-38	1.139860e-38	7.473623e-39	4.963195e-39	3.288867e-39	2.178386e-39	1.457783e-39	9.744680e-40	6.176900e-40	3.672857e-40	2.078922e-40	1.112504e-40	5.639102e-41	2.746375e-41	1.303829e-41	6.082050e-42	2.930983e-42	2.455624e-42	1.844087e-40	1.263562e-35	1.229691e-34	3.074422e-34	6.473021e-34	1.005069e-33	1.577099e-33	2.359907e-33	2.863834e-33	2.616212e-33	1.732413e-33	7.960022e-34	2.429896e-34	4.834699e-35	6.312673e-36	5.446580e-37	4.639039e-38	4.730095e-39	3.223154e-40	1.719384e-41	9.420976e-43	7.842530e-44	1.214231e-44	4.008970e-45	2.284668e-45	1.513351e-45	9.751312e-46	5.983877e-46	3.643509e-46	2.278164e-46	1.469966e-46	9.693068e-47	6.464035e-47	4.326112e-47	2.889494e-47	1.917530e-47	1.259501e-47	8.161174e-48	5.202489e-48	3.255801e-48	1.997358e-48	1.200058e-48	7.057259e-49	4.059935e-49	2.283022e-49	1.253307e-49	6.703881e-50	3.484771e-50	1.754626e-50	8.526228e-51	3.983316e-51	1.782859e-51	7.622636e-52	3.106540e-52	1.205153e-52	4.457095e-53	1.669686e-53	
R10	4.365915e-48	4.509224e-51	2.149885e-54	4.114802e-58	2.651538e-62	4.595759e-67	1.119887e-71	7.467783e-76	9.576900e-80	1.087315e-81	4.329452e-82	1.542666e-82	4.990856e-83	1.681465e-83	4.574897e-84	2.066285e-84	1.103034e-84	6.069145e-85	3.356741e-85	1.848487e-85	1.011658e-85	5.471272e-86	2.913742e-86	1.525190e-86	7.906154e-87	4.109141e-87	2.156800e-87	1.141133e-87	6.081599e-88	3.259500e-88	1.756016e-88	9.529241e-89	5.185265e-89	2.828351e-89	1.548562e-89	8.522442e-90	4.698484e-90	2.590042e-90	1.426232e-90	7.840554e-91	4.301721e-91	2.407564e-91	1.643726e-91	5.499605e-91	2.625479e-88	6.572783e-88	8.242532e-88	9.400822e-88	9.103257e-88	8.741725e-88	8.029131e-88	6.411302e-88	4.202729e-88	2.184444e-88	8.780037e-89	2.675954e-89	6.092148e-90	1.025468e-90	1.268829e-91	1.654847e-92	2.850076e-93	3.973279e-94	5.118785e-95	7.701693e-96	1.818501e-96	6.319647e-97	2.558116e-97	1.092757e-97	4.775334e-98	2.098278e-98	9.182678e-99	3.989855e-99	1.721653e-99	7.388436e-100	3.158031e-100	1.345985e-100	5.724971e-101	2.431271e-101	1.031187e-101	4.368437e-102	1.848319e-102	7.809273e-103	3.293744e-103	1.386166e-103	5.817222e-104	2.432398e-104	1.012313e-104	4.187760e-105	1.719216e-105	6.990620e-106	2.809037e-106	1.112655e-106	4.332683e-107	1.654085e-107	6.174736e-108	2.248462e-108	7.968819e-109	2.742854e-109	9.152263e-110	3.018800e-110	
R11	2.982509e-30	4.254325e-30	5.186631e-30	6.904048e-30	9.543531e-30	1.244288e-29	1.800625e-29	3.049764e-29	4.532497e-29	4.794680e-29	4.198961e-29	3.327545e-29	2.290336e-29	1.244221e-29	4.775055e-30	1.530396e-30	5.130687e-31	2.467605e-31	1.722402e-31	1.407883e-31	1.192856e-31	9.961563e-32	7.879796e-32	5.700336e-32	3.814041e-32	2.497961e-32	1.650979e-32	1.106838e-32	7.478019e-33	5.031488e-33	3.376702e-33	2.282018e-33	1.534450e-33	9.805077e-34	5.892943e-34	3.368506e-34	1.817947e-34	9.277997e-35	4.540832e-35	2.162739e-35	1.011023e-35	4.773427e-36	3.203733e-36	3.921771e-35	3.064293e-33	6.462877e-33	6.950637e-33	6.873062e-33	5.841217e-33	4.983477e-33	4.143536e-33	3.106341e-33	2.034871e-33	1.142019e-33	5.293520e-34	1.943024e-34	5.528648e-35	1.221803e-35	2.097149e-36	2.987620e-37	3.624297e-38	3.265070e-39	2.326394e-40	1.478415e-41	8.929298e-43	5.900393e-44	5.533872e-45	6.134804e-46	5.811035e-47	4.308170e-48	2.557047e-49	1.285081e-50	5.924077e-52	3.108477e-53	3.648822e-54	1.067617e-54	3.968252e-55	1.509953e-55	5.708948e-56	2.132441e-56	7.845250e-57	2.835987e-57	1.005469e-57	3.491796e-58	1.186872e-58	3.946539e-59	1.283147e-59	4.076230e-60	1.263616e-60	3.815095e-61	1.118857e-61	3.176814e-62	8.700606e-63	2.289902e-63	5.772146e-64	1.390081e-64	3.194705e-65	7.011454e-66	1.477516e-66	3.197643e-67	
R12	1.038778e-20	2.756824e-20	3.932900e-20	4.929331e-20	5.796049e-20	6.592431e-20	7.236471e-20	7.731652e-20	7.981055e-20	7.171216e-20	5.610101e-20	3.978940e-20	2.503973e-20	1.326982e-20	5.522172e-21	1.850408e-21	6.345453e-22	3.100118e-22	2.198045e-22	1.835988e-22	1.601660e-22	1.396240e-22	1.173127e-22	9.183028e-23	6.713723e-23	4.786955e-23	3.405892e-23	2.435503e-23	1.740692e-23	1.231238e-23	8.638531e-24	6.057191e-24	4.213269e-24	2.777407e-24	1.715091e-24	1.001173e-24	5.501855e-25	2.855400e-25	1.420163e-25	6.870279e-26	3.259848e-26	1.560169e-26	1.059059e-26	1.306939e-25	1.024601e-23	2.158622e-23	2.311877e-23	2.267974e-23	1.905480e-23	1.600302e-23	1.303958e-23	9.531665e-24	6.045493e-24	3.251022e-24	1.423557e-24	4.853450e-25	1.260696e-25	2.505877e-26	3.832049e-27	4.668290e-28	4.370323e-29	2.887843e-30	1.386153e-31	4.997886e-33	1.468021e-34	4.481494e-36	2.035142e-37	1.295022e-38	8.946220e-40	6.216850e-41	4.350008e-42	3.072273e-43	2.179407e-44	1.544545e-45	1.091532e-46	7.761033e-48	5.967203e-49	7.007870e-50	1.934864e-50	8.549627e-51	4.122015e-51	1.985080e-51	9.412834e-52	4.383133e-52	2.003352e-52	8.989254e-53	3.961743e-53	1.715710e-53	7.302839e-54	3.054586e-54	1.254699e-54	5.055444e-55	1.995021e-55	7.697067e-56	2.897829e-56	1.062643e-56	3.788751e-57	1.311151e-57	4.407240e-58	1.520477e-58	
R13	7.818675e-30	5.037712e-30	4.435417e-30	4.703161e-30	7.543210e-30	1.666958e-29	5.071778e-29	1.865335e-28	5.742802e-28	9.497624e-28	1.020881e-27	1.013822e-27	1.209294e-27	1.091900e-27	2.309256e-27	2.008999e-27	1.019911e-27	5.703723e-28	4.241680e-28	3.694717e-28	3.497257e-28	3.442478e-28	3.380694e-28	3.128178e-28	2.650410e-28	2.035180e-28	1.399809e-28	8.592936e-29	4.687126e-29	2.258317e-29	9.772454e-30	3.888622e-30	1.393149e-30	4.531400e-31	1.410722e-31	4.362637e-32	1.345605e-32	4.141418e-33	1.280510e-33	3.998241e-34	1.261388e-34	4.132459e-35	1.999887e-35	1.869055e-34	1.237084e-32	2.676390e-32	3.521376e-32	5.194797e-32	7.001219e-32	1.031442e-31	1.516482e-31	1.854427e-31	1.735753e-31	1.201571e-31	5.934001e-32	2.009696e-32	4.533244e-33	6.509916e-34	4.670819e-35	9.462244e-37	1.772297e-37	2.473294e-38	2.787374e-39	2.984708e-40	3.241864e-41	4.005679e-42	6.974611e-43	1.334768e-43	1.966800e-44	2.115131e-45	1.927091e-46	1.890497e-47	2.204259e-48	2.801277e-49	3.591548e-50	4.551773e-51	5.727049e-52	7.236906e-53	9.322076e-54	1.245859e-54	1.758410e-55	2.651628e-56	4.269757e-57	7.248825e-58	1.273688e-58	2.276268e-59	4.084057e-60	7.293738e-61	1.289657e-61	2.249863e-62	3.862704e-63	6.512447e-64	1.076116e-64	1.739766e-65	2.748806e-66	4.244752e-67	6.423146e-68	9.611660e-69	1.474441e-69	2.802353e-70	
